joueur,nationalite,position,equipe,age,annee_naissance,matchs,titularisations,minutes,minutes_90,buts,passes_decisives,buts_passes_decisives,buts_hors_penaltys,penaltys_marques,penaltys_tentes,cartons_jaunes,cartons_rouges,xg,npxg,xa,npxg_xa,progressions_balle,passes_progressives,passes_progressives_recues,buts_90,passes_decisives_90,buts_passes_decisives_90,buts_hors_penaltys_90,buts_passes_decisives_penaltys_90,xg_90,xa_90,xg_xa_90,npxg_90,npxg_xa_90
James Abankwah,IRL,"DF,MT",Udinese,21.0,2004,6.0,0.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
Saud Abdulhamid,KSA,DF,Roma,25.0,1999,4.0,2.0,205.0,2.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,6.0,9.0,26.0,0.0,0.44,0.44,0.0,0.44,0.01,0.08,0.09,0.01,0.09
Oliver Abildgaard,DEN,MT,Como,28.0,1996,1.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tammy Abraham,ENG,AT,Roma,27.0,1997,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tammy Abraham,ENG,AT,Milan,27.0,1997,24.0,10.0,1032.0,11.5,2.0,3.0,5.0,1.0,1.0,2.0,1.0,0.0,6.4,4.7,2.0,6.7,5.0,22.0,58.0,0.17,0.26,0.44,0.09,0.35,0.56,0.17,0.73,0.41,0.58
Federico Accornero,ITA,MT,Genoa,21.0,2004,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francesco Acerbi,ITA,DF,Inter,37.0,1988,16.0,16.0,1300.0,14.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.8,9.0,46.0,15.0,0.0,0.07,0.07,0.0,0.07,0.02,0.03,0.06,0.02,0.06
Che Adams,SCO,AT,Torino,28.0,1996,27.0,22.0,1913.0,21.3,8.0,3.0,11.0,8.0,0.0,0.0,2.0,0.0,5.2,5.2,1.8,7.1,18.0,28.0,115.0,0.38,0.14,0.52,0.38,0.52,0.25,0.09,0.33,0.25,0.33
Yacine Adli,FRA,MT,Fiorentina,24.0,2000,21.0,14.0,1122.0,12.5,3.0,4.0,7.0,3.0,0.0,0.0,3.0,1.0,0.5,0.5,2.2,2.6,22.0,96.0,23.0,0.24,0.32,0.56,0.24,0.56,0.04,0.17,0.21,0.04,0.21
Vasilije Adžić,MNE,"MT,AT",Juventus,18.0,2006,3.0,0.0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09
Michel Aebischer,SUI,MT,Bologna,28.0,1997,9.0,5.0,427.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,6.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.12,0.06,0.12
Honest Ahanor,ITA,DF,Genoa,17.0,2008,2.0,1.0,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09
Junior Ajayi,CIV,AT,Hellas Verona,20.0,2004,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean-Daniel Akpa-Akpro,CIV,"MT,DF",Monza,32.0,1992,6.0,4.0,337.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,2.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
David Akpan Ankeye,NGA,"AT,MT",Genoa,23.0,2002,4.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faride Alidou,GER,"AT,MT",Hellas Verona,23.0,2001,3.0,0.0,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
Dele Alli,ENG,MT,Como,28.0,1996,1.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pontus Almqvist,SWE,"AT,MT",Parma,25.0,1999,26.0,8.0,994.0,11.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.9,1.9,1.3,3.2,40.0,12.0,80.0,0.09,0.09,0.18,0.09,0.18,0.17,0.12,0.29,0.17,0.29
Giorgio Altare,ITA,DF,Venezia,26.0,1998,12.0,8.0,753.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.3,4.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Sofyan Amrabat,MAR,MT,Fiorentina,28.0,1996,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
Angeliño,ESP,DF,Roma,28.0,1997,30.0,28.0,2457.0,27.3,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.1,1.1,2.6,3.7,48.0,144.0,125.0,0.07,0.04,0.11,0.07,0.11,0.04,0.1,0.14,0.04,0.14
Lorenzo Anghelè,ITA,AT,Juventus,20.0,2005,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faustino Anjorin,ENG,MT,Empoli,23.0,2001,17.0,13.0,983.0,10.9,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,1.6,2.4,27.0,50.0,30.0,0.0,0.27,0.27,0.0,0.27,0.07,0.15,0.22,0.07,0.22
Marko Arnautović,AUT,AT,Inter,35.0,1989,11.0,2.0,293.0,3.3,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,2.3,2.3,0.5,2.7,2.0,10.0,40.0,0.92,0.31,1.23,0.92,1.23,0.7,0.14,0.84,0.7,0.84
Kristjan Asllani,ALB,MT,Inter,23.0,2002,17.0,6.0,631.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.8,0.8,1.6,2.4,7.0,45.0,17.0,0.0,0.29,0.29,0.0,0.29,0.11,0.23,0.35,0.11,0.35
Arthur Atta,FRA,"MT,AT",Udinese,22.0,2003,20.0,5.0,676.0,7.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.8,0.8,0.7,1.5,16.0,32.0,45.0,0.0,0.13,0.13,0.0,0.13,0.1,0.1,0.2,0.1,0.2
Emil Audero,IDN,GB,Como,28.0,1997,8.0,8.0,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommaso Augello,ITA,"DF,AT",Cagliari,30.0,1994,30.0,22.0,2022.0,22.5,0.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,3.9,4.1,49.0,92.0,96.0,0.0,0.22,0.22,0.0,0.22,0.01,0.17,0.18,0.01,0.18
Carlos Augusto,BRA,"DF,AT",Inter,26.0,1999,21.0,9.0,1128.0,12.5,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.8,1.8,1.3,3.0,17.0,45.0,60.0,0.24,0.08,0.32,0.24,0.32,0.14,0.1,0.24,0.14,0.24
Yann Aurel Bisseck,GER,DF,Inter,24.0,2000,19.0,11.0,1122.0,12.5,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.9,1.9,0.6,2.5,24.0,62.0,33.0,0.08,0.16,0.24,0.08,0.24,0.15,0.05,0.2,0.15,0.2
Paulo Azzi,BRA,DF,Cagliari,30.0,1994,6.0,5.0,426.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.9,1.4,15.0,13.0,26.0,0.0,0.0,0.0,0.0,0.0,0.11,0.19,0.3,0.11,0.3
Oussama El Azzouzi,MAR,MT,Bologna,23.0,2001,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacopo Bacci,ITA,MT,Empoli,19.0,2005,3.0,0.0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Milan Badelj,CRO,MT,Genoa,36.0,1989,21.0,19.0,1345.0,14.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.1,2.1,7.0,80.0,14.0,0.07,0.0,0.07,0.07,0.07,0.07,0.07,0.14,0.07,0.14
Mitchel Bakker,NED,MT,Atalanta,24.0,2000,1.0,0.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommaso Baldanzi,ITA,"MT,AT",Roma,22.0,2003,23.0,4.0,684.0,7.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.3,1.3,0.9,2.2,35.0,21.0,50.0,0.13,0.13,0.26,0.13,0.26,0.17,0.11,0.29,0.17,0.29
Keita Baldé,SEN,AT,Monza,30.0,1995,6.0,4.0,349.0,3.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.4,11.0,15.0,20.0,0.26,0.0,0.26,0.26,0.26,0.1,0.01,0.11,0.1,0.11
Botond Balogh,HUN,DF,Parma,22.0,2002,24.0,21.0,1805.0,20.1,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.1,0.3,7.0,31.0,1.0,0.0,0.05,0.05,0.0,0.05,0.01,0.0,0.02,0.01,0.02
Mario Balotelli,ITA,"AT,MT",Genoa,34.0,1990,6.0,0.0,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
Lameck Banda,ZAM,"AT,MT",Lecce,24.0,2001,13.0,6.0,551.0,6.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.9,1.7,22.0,6.0,38.0,0.0,0.16,0.16,0.0,0.16,0.13,0.15,0.28,0.13,0.28
Daniel Bandeira,POR,MT,Hellas Verona,24.0,2000,11.0,4.0,407.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.2,1.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
Mattia Bani,ITA,DF,Genoa,31.0,1993,17.0,17.0,1333.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,0.2,0.8,6.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.06,0.04,0.06
Antonín Barák,CZE,MT,Fiorentina,30.0,1994,1.0,1.0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.13,0.47,0.6,0.13,0.6
Federico Barba,ITA,DF,Como,31.0,1993,7.0,5.0,431.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,5.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
Nicolò Barella,ITA,MT,Inter,28.0,1997,27.0,25.0,2084.0,23.2,3.0,6.0,9.0,3.0,0.0,0.0,4.0,0.0,2.1,2.1,4.1,6.2,55.0,188.0,111.0,0.13,0.26,0.39,0.13,0.39,0.09,0.18,0.27,0.09,0.27
Davide Bartesaghi,ITA,DF,Milan,19.0,2005,2.0,0.0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.12
Federico Baschirotto,ITA,DF,Lecce,28.0,1996,30.0,30.0,2700.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.1,0.8,8.0,52.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03
Daniele Baselli,ITA,MT,Como,33.0,1992,2.0,1.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alessandro Bastoni,ITA,DF,Inter,25.0,1999,28.0,27.0,2102.0,23.4,1.0,4.0,5.0,1.0,0.0,0.0,5.0,1.0,0.7,0.7,2.2,2.9,58.0,147.0,74.0,0.04,0.17,0.21,0.04,0.21,0.03,0.09,0.12,0.03,0.12
Reda Belahyane,MAR,MT,Hellas Verona,20.0,2004,22.0,17.0,1658.0,18.4,0.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,0.2,0.2,1.0,1.3,22.0,73.0,13.0,0.0,0.11,0.11,0.0,0.11,0.01,0.06,0.07,0.01,0.07
Reda Belahyane,MAR,MT,Lazio,20.0,2004,3.0,0.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raoul Bellanova,ITA,DF,Torino,24.0,2000,1.0,1.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.11,0.03,0.11
Raoul Bellanova,ITA,DF,Atalanta,24.0,2000,26.0,20.0,1820.0,20.2,0.0,6.0,6.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.1,4.1,67.0,71.0,146.0,0.0,0.3,0.3,0.0,0.3,0.05,0.16,0.2,0.05,0.2
Andrea Belotti,ITA,AT,Como,31.0,1993,18.0,7.0,593.0,6.6,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.5,2.5,0.4,2.8,9.0,9.0,33.0,0.3,0.0,0.3,0.3,0.3,0.37,0.05,0.43,0.37,0.43
Lucas Beltrán,ARG,"MT,AT",Fiorentina,24.0,2001,26.0,17.0,1557.0,17.3,4.0,4.0,8.0,2.0,2.0,3.0,3.0,0.0,4.9,2.5,2.8,5.3,20.0,53.0,73.0,0.23,0.23,0.46,0.12,0.35,0.28,0.16,0.45,0.15,0.31
Adrian Benedyczak,POL,"AT,MT",Parma,24.0,2000,8.0,2.0,197.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,3.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.11,0.01,0.12,0.11,0.12
Ismaël Bennacer,ALG,MT,Milan,27.0,1997,6.0,4.0,300.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,8.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.07,0.02,0.07
Medon Berisha,ALB,MT,Lecce,21.0,2003,12.0,6.0,524.0,5.8,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,0.4,0.9,9.0,32.0,14.0,0.0,0.17,0.17,0.0,0.17,0.09,0.07,0.16,0.09,0.16
Adrian Bernabe,ESP,MT,Parma,23.0,2001,15.0,15.0,1147.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,1.0,1.7,30.0,90.0,13.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.13,0.06,0.13
Antoine Bernede,FRA,"MT,AT",Hellas Verona,25.0,1999,5.0,2.0,167.0,1.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.8,2.0,4.0,7.0,0.54,0.0,0.54,0.54,0.54,0.38,0.05,0.43,0.38,0.43
Sam Beukema,NED,DF,Bologna,26.0,1998,29.0,27.0,2472.0,27.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.9,2.3,27.0,130.0,6.0,0.0,0.04,0.04,0.0,0.04,0.05,0.03,0.08,0.05,0.08
Alessandro Bianco,ITA,MT,Monza,22.0,2002,26.0,21.0,1957.0,21.7,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,1.2,1.2,0.6,1.8,29.0,101.0,20.0,0.05,0.0,0.05,0.05,0.05,0.05,0.03,0.08,0.05,0.08
Alessandro Bianco,ITA,MT,Fiorentina,22.0,2002,1.0,0.0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaka Bijol,SVN,DF,Udinese,26.0,1999,28.0,28.0,2520.0,28.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,2.0,2.0,0.5,2.5,16.0,75.0,5.0,0.04,0.0,0.04,0.04,0.04,0.07,0.02,0.09,0.07,0.09
Philip Billing,DEN,MT,Napoli,28.0,1996,4.0,1.0,104.0,1.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.1,0.9,0.0,3.0,3.0,0.87,0.0,0.87,0.87,0.87,0.73,0.08,0.81,0.73,0.81
Cristiano Biraghi,ITA,DF,Torino,32.0,1992,6.0,4.0,381.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,1.0,3.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.08,0.15,0.23,0.08,0.23
Cristiano Biraghi,ITA,DF,Fiorentina,32.0,1992,8.0,5.0,433.0,4.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.3,0.5,3.0,15.0,17.0,0.21,0.0,0.21,0.21,0.21,0.03,0.06,0.1,0.03,0.1
Samuele Birindelli,ITA,"DF,MT",Monza,25.0,1999,13.0,10.0,826.0,9.2,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.1,23.0,25.0,51.0,0.22,0.0,0.22,0.22,0.22,0.11,0.11,0.22,0.11,0.22
Bjarki Bjarkason,ISL,"DF,MT",Venezia,24.0,2000,9.0,1.0,165.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,6.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
Emil Bohinen,NOR,MT,Genoa,26.0,1999,3.0,1.0,166.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.09,0.06,0.09
Warren Bondo,FRA,MT,Monza,21.0,2003,20.0,19.0,1618.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.4,0.4,0.3,0.7,25.0,39.0,21.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Warren Bondo,FRA,MT,Milan,21.0,2003,3.0,3.0,151.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07
Kevin Bonifazi,ITA,DF,Lecce,28.0,1996,3.0,0.0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ange-Yoan Bonny,FRA,AT,Parma,21.0,2003,28.0,21.0,1827.0,20.3,6.0,2.0,8.0,4.0,2.0,3.0,2.0,0.0,8.1,5.7,1.8,7.6,31.0,41.0,134.0,0.3,0.1,0.39,0.2,0.3,0.4,0.09,0.49,0.28,0.37
Edoardo Bove,ITA,"MT,AT",Fiorentina,22.0,2002,12.0,11.0,851.0,9.5,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.6,0.6,1.5,2.1,12.0,37.0,24.0,0.11,0.21,0.32,0.11,0.32,0.06,0.16,0.22,0.06,0.22
Domagoj Bradarić,CRO,DF,Hellas Verona,25.0,1999,20.0,16.0,1277.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,1.6,1.7,21.0,26.0,45.0,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.12,0.01,0.12
Matthias Braunöder,AUT,MT,Como,23.0,2002,8.0,3.0,268.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1,0.1,0.0,0.1,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Iker Bravo,ESP,"AT,MT",Udinese,20.0,2005,22.0,2.0,457.0,5.1,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.8,0.8,0.4,1.2,3.0,14.0,24.0,0.39,0.2,0.59,0.39,0.59,0.15,0.08,0.23,0.15,0.23
Gleison Bremer,BRA,DF,Juventus,28.0,1997,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Brenner,BRA,"MT,AT",Udinese,25.0,2000,9.0,5.0,386.0,4.3,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.5,1.1,5.0,7.0,16.0,0.23,0.47,0.7,0.23,0.7,0.15,0.11,0.26,0.15,0.26
Marco Brescianini,ITA,MT,Atalanta,25.0,2000,23.0,7.0,827.0,9.2,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,2.8,2.8,0.9,3.8,42.0,26.0,60.0,0.33,0.22,0.54,0.33,0.54,0.31,0.1,0.41,0.31,0.41
Arvid Brorsson,SWE,DF,Monza,25.0,1999,3.0,1.0,107.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tajon Buchanan,CAN,"DF,AT",Inter,26.0,1999,6.0,0.0,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,6.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13
Alessandro Buongiorno,ITA,DF,Napoli,25.0,1999,21.0,21.0,1861.0,20.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.6,1.4,25.0,81.0,8.0,0.05,0.0,0.05,0.05,0.05,0.04,0.03,0.07,0.04,0.07
Rareș-Cătălin Burnete,ROU,AT,Lecce,21.0,2004,2.0,0.0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.37,0.37
Gianluca Busio,USA,MT,Venezia,22.0,2002,26.0,21.0,1930.0,21.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.6,1.6,1.0,2.7,50.0,74.0,108.0,0.05,0.0,0.05,0.05,0.05,0.08,0.05,0.12,0.08,0.12
Jean Butez,FRA,GB,Como,29.0,1995,12.0,12.0,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liberato Cacace,NZL,"DF,MT",Empoli,24.0,2000,26.0,17.0,1654.0,18.4,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,1.7,1.7,1.2,2.9,41.0,52.0,66.0,0.11,0.11,0.22,0.11,0.22,0.09,0.06,0.16,0.09,0.16
Davide Calabria,ITA,DF,Bologna,28.0,1996,7.0,5.0,444.0,4.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9,0.9,4.0,34.0,17.0,0.0,0.2,0.2,0.0,0.2,0.01,0.18,0.18,0.01,0.18
Davide Calabria,ITA,DF,Milan,28.0,1996,7.0,4.0,316.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,8.0,24.0,31.0,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.14,0.08,0.14
Luca Caldirola,ITA,DF,Monza,34.0,1991,7.0,6.0,490.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,3.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
Hakan Çalhanoğlu,TUR,MT,Inter,31.0,1994,22.0,20.0,1443.0,16.0,5.0,4.0,9.0,2.0,3.0,4.0,3.0,0.0,3.9,0.8,4.4,5.2,42.0,130.0,34.0,0.31,0.25,0.56,0.12,0.37,0.25,0.28,0.52,0.05,0.33
Drissa Camara,CIV,"MT,AT",Parma,23.0,2002,17.0,1.0,381.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.2,1.2,0.3,1.6,17.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,0.29,0.08,0.37,0.29,0.37
Francesco Camarda,ITA,"AT,MT",Milan,17.0,2008,9.0,1.0,161.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.23,0.22,0.46,0.23,0.46
